2	2	2	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	3	3	3	2	1	1	2	2	2	2	1	1	17	17	17	29	17	29
0	0	0	1	0	0	3	0	0	3	0	0	0	0	0	2	0	0	3	0	0	4	0	0	0	0	0	2	0	0	3	3	3	3	3	3
1	0	1	1	0	1	2	0	3	2	0	3	0	0	0	2	0	2	3	0	3	3	0	5	0	0	0	2	0	2	17	17	17	15	15	15
0	1	1	0	1	1	0	3	3	0	3	3	0	0	0	0	2	2	0	3	3	0	4	5	0	0	0	0	2	2	3	23	3	3	23	23
2	2	2	1	1	1	1	2	2	1	2	2	1	0	0	1	1	2	2	2	2	1	2	3	1	0	0	1	1	2	11	35	23	65	53	53
2	2	2	1	1	1	2	1	1	2	1	1	1	0	2	2	1	1	3	1	3	3	1	1	1	0	2	2	1	1	21	47	3	3	21	9
0	1	1	0	1	1	0	1	2	0	1	2	0	1	0	0	1	3	0	2	2	0	1	4	0	1	0	0	1	3	7	17	7	7	17	17
1	0	1	1	0	1	2	0	3	2	0	3	1	0	0	2	0	3	3	0	3	3	0	6	1	0	0	2	0	3	11	11	11	3	3	3
2	2	2	1	1	1	2	3	1	2	3	1	0	0	0	1	1	1	2	3	1	2	3	1	0	0	0	1	1	1	27	9	27	9	3	3
2	2	2	1	1	1	2	1	1	2	1	1	0	0	0	1	1	1	2	1	1	2	1	1	0	0	0	1	1	1	9	9	3	3	3	3
2	2	2	1	1	1	2	2	1	2	2	1	1	0	2	2	3	1	3	3	3	3	4	1	1	0	2	2	3	1	19	71	5	15	43	19
1	0	1	1	0	1	3	0	1	3	0	1	0	0	2	3	0	1	3	0	3	6	0	1	0	0	2	3	0	1	15	15	15	7	7	7
2	2	2	1	1	1	2	1	1	2	1	1	1	2	2	3	1	3	3	3	3	4	1	3	1	2	2	3	1	3	23	37	15	15	29	15
2	2	2	1	1	1	3	1	1	3	1	1	0	1	1	1	1	1	3	2	2	3	1	1	0	1	1	1	1	1	21	21	9	21	9	21
2	2	2	1	1	1	1	2	1	1	2	1	0	0	0	1	1	1	1	2	1	1	2	1	0	0	0	1	1	1	3	3	9	9	3	3
0	1	1	0	1	1	0	3	1	0	3	1	0	0	2	0	3	1	0	3	3	0	6	1	0	0	2	0	3	1	15	7	15	15	7	7
2	2	2	1	1	1	1	2	2	1	2	2	1	1	0	1	1	3	2	3	3	1	2	4	1	1	0	1	1	3	7	7	19	71	17	85
2	2	2	1	1	1	2	2	1	2	2	1	1	1	2	2	1	3	3	3	3	3	2	3	1	1	2	2	1	3	41	15	53	55	11	39
2	2	2	1	1	1	2	3	1	2	3	1	1	0	2	2	2	1	3	3	3	3	4	1	1	0	2	2	2	1	59	71	75	29	21	9
2	2	2	1	1	1	3	2	1	3	2	1	0	1	2	2	2	2	3	3	3	4	3	2	0	1	2	2	2	2	63	95	55	63	31	51
2	2	2	1	1	1	1	1	2	1	1	2	1	2	1	1	2	2	2	3	3	1	2	4	1	2	1	1	2	2	7	7	7	27	31	47
2	2	2	1	1	1	1	1	2	1	1	2	2	2	1	2	1	2	3	3	3	2	1	4	2	2	1	2	1	2	15	33	9	21	41	21
2	2	2	1	1	1	1	2	2	1	2	2	2	1	1	2	3	2	3	3	3	2	4	3	2	1	1	2	3	2	51	29	91	79	53	63
2	2	2	1	1	1	1	3	1	1	3	1	1	0	1	1	2	1	2	3	2	1	5	1	1	0	1	1	2	1	9	21	49	49	21	9
2	2	2	1	1	1	2	1	2	2	1	2	1	2	1	2	1	1	3	3	3	3	1	2	1	2	1	2	1	1	41	29	7	7	33	19
1	1	0	1	1	0	2	2	0	2	2	0	1	1	0	2	3	0	3	3	0	3	5	0	1	1	0	2	3	0	27	27	13	13	27	13
1	1	0	1	1	0	2	1	0	2	1	0	1	2	0	2	1	0	3	3	0	4	1	0	1	2	0	2	1	0	7	7	7	7	7	7
1	1	0	1	1	0	1	1	0	1	1	0	0	0	0	1	1	0	1	1	0	1	1	0	0	0	0	1	1	0	3	3	3	3	3	3
1	1	0	1	1	0	1	2	0	1	2	0	2	1	0	2	2	0	3	3	0	2	3	0	2	1	0	2	2	0	3	3	21	21	3	21
1	0	1	1	0	1	1	0	2	1	0	2	2	0	1	1	0	2	3	0	3	1	0	4	2	0	1	1	0	2	7	7	7	7	7	7
2	2	2	1	1	1	1	2	2	1	2	2	1	0	1	1	2	2	2	3	3	1	3	3	1	0	1	1	2	2	11	35	23	65	77	161
2	2	2	1	1	1	1	1	2	1	1	2	1	2	1	2	1	2	2	3	3	2	1	3	1	2	1	2	1	2	9	21	9	21	59	71
2	2	2	1	1	1	1	3	3	1	3	3	0	0	0	1	1	1	1	3	3	1	3	3	0	0	0	1	1	1	3	3	9	27	9	27
2	2	2	1	1	1	2	1	1	2	1	1	0	2	2	3	1	1	3	3	3	4	1	1	0	2	2	3	1	1	35	35	15	15	15	15
2	2	2	1	1	1	2	3	1	2	3	1	1	0	0	1	2	1	3	3	1	2	4	1	1	0	0	1	2	1	25	21	15	15	3	3
2	2	2	1	1	1	2	2	1	2	2	1	1	1	2	1	2	2	3	3	3	2	3	2	1	1	2	1	2	2	55	63	43	135	51	73
2	2	2	1	1	1	1	1	2	1	1	2	2	1	1	1	1	3	3	2	3	1	1	5	2	1	1	1	1	3	7	7	7	7	41	29
2	2	2	1	1	1	1	2	2	1	2	2	2	0	1	2	1	2	3	2	3	2	2	3	2	0	1	2	1	2	11	11	29	37	15	25
0	1	1	0	1	1	0	3	3	0	3	3	0	0	0	0	1	2	0	3	3	0	3	4	0	0	0	0	1	2	9	3	9	9	3	3
2	2	2	1	1	1	2	1	2	2	1	2	1	2	0	1	2	1	3	3	2	2	2	2	1	2	0	1	2	1	67	53	55	19	53	37
2	2	2	1	1	1	2	3	2	2	3	2	1	0	1	2	2	1	3	3	3	3	4	2	1	0	1	2	2	1	133	47	199	141	59	93
2	2	2	1	1	1	1	3	2	1	3	2	2	0	1	1	1	2	3	3	3	1	3	4	2	0	1	1	1	2	9	21	21	21	21	21
2	2	2	1	1	1	1	2	2	1	2	2	2	1	1	3	1	1	3	3	3	3	2	2	2	1	1	3	1	1	11	39	15	41	55	53
2	2	2	1	1	1	2	1	1	2	1	1	1	1	2	1	1	3	3	2	3	2	1	3	1	1	2	1	1	3	19	33	7	7	21	7
2	2	2	1	1	1	2	1	1	2	1	1	1	1	2	2	1	2	3	2	3	4	1	2	1	1	2	2	1	2	31	47	7	7	27	7
2	2	2	1	1	1	1	2	1	1	2	1	0	1	2	1	2	1	1	3	3	1	3	1	0	1	2	1	2	1	3	3	21	47	9	21
2	2	2	1	1	1	2	3	1	2	3	1	1	0	2	2	2	1	3	3	3	4	4	1	1	0	2	2	2	1	41	21	145	49	21	9
1	1	0	1	1	0	3	2	0	3	2	0	0	0	0	1	1	0	3	2	0	3	2	0	0	0	0	1	1	0	15	15	9	9	15	9
1	1	0	1	1	0	3	3	0	3	3	0	0	0	0	2	1	0	3	3	0	5	3	0	0	0	0	2	1	0	23	23	9	9	23	9
2	2	2	1	1	1	3	2	1	3	2	1	0	1	0	2	1	1	3	3	1	4	2	1	0	1	0	2	1	1	15	15	25	21	3	3
2	2	2	1	1	1	1	1	2	1	1	2	2	2	1	1	3	2	3	3	3	1	3	3	2	2	1	1	3	2	17	29	17	39	53	55
1	0	1	1	0	1	3	0	2	3	0	2	0	0	0	2	0	2	3	0	2	4	0	3	0	0	0	2	0	2	3	3	3	9	9	9
2	2	2	1	1	1	1	1	2	1	1	2	2	2	1	2	2	2	3	3	3	2	2	4	2	2	1	2	2	2	35	49	35	49	73	73
1	0	1	1	0	1	2	0	2	2	0	2	1	0	0	1	0	2	3	0	3	2	0	3	1	0	0	1	0	2	7	7	7	17	17	17
1	0	1	1	0	1	2	0	1	2	0	1	1	0	2	1	0	2	3	0	3	2	0	2	1	0	2	1	0	2	11	11	11	3	3	3
0	1	1	0	1	1	0	2	3	0	2	3	0	0	0	0	1	1	0	2	3	0	2	3	0	0	0	0	1	1	9	3	9	9	3	3
2	2	2	1	1	1	1	2	3	1	2	3	2	1	0	1	2	1	3	3	3	1	3	3	2	1	0	1	2	1	21	9	47	39	21	51
2	2	2	1	1	1	1	1	2	1	1	2	2	2	1	2	1	3	3	3	3	2	1	4	2	2	1	2	1	3	29	51	29	17	101	25
2	2	2	1	1	1	1	1	2	1	1	2	2	1	1	2	1	2	3	2	3	2	1	3	2	1	1	2	1	2	21	43	21	9	97	21
2	2	2	1	1	1	2	2	1	2	2	1	1	1	2	3	2	1	3	3	3	4	3	1	1	1	2	3	2	1	83	65	71	19	7	7
2	2	2	1	1	1	3	1	1	3	1	1	0	2	2	3	1	1	3	3	3	7	1	1	0	2	2	3	1	1	15	15	7	7	7	7
2	2	2	1	1	1	2	1	1	2	1	1	1	1	2	2	1	3	3	2	3	3	1	3	1	1	2	2	1	3	19	33	7	7	21	7
2	2	2	1	1	1	2	1	3	2	1	3	1	2	0	2	1	2	3	3	3	3	1	4	1	2	0	2	1	2	71	59	21	9	75	29
2	2	2	1	1	1	2	1	1	2	1	1	1	2	2	2	1	2	3	3	3	3	1	2	1	2	2	2	1	2	23	37	15	15	29	15
1	0	1	1	0	1	2	0	2	2	0	2	0	0	1	3	0	1	3	0	3	4	0	2	0	0	1	3	0	1	5	5	5	19	19	19
1	1	0	1	1	0	3	2	0	3	2	0	0	1	0	2	2	0	3	3	0	4	3	0	0	1	0	2	2	0	3	3	21	21	3	21
2	2	2	1	1	1	2	1	2	2	1	2	1	2	1	2	2	2	3	3	3	3	2	3	1	2	1	2	2	2	59	95	21	43	59	87
1	0	1	1	0	1	3	0	2	3	0	2	0	0	1	2	0	2	3	0	3	4	0	3	0	0	1	2	0	2	3	3	3	21	21	21
2	2	2	1	1	1	1	1	2	1	1	2	2	1	1	2	1	2	3	2	3	2	1	3	2	1	1	2	1	2	21	43	21	9	97	21
2	2	2	1	1	1	2	1	2	2	1	2	0	1	1	2	1	2	3	2	3	3	1	3	0	1	1	2	1	2	23	65	11	35	161	77
0	0	0	1	0	0	2	0	0	2	0	0	0	0	0	2	0	0	2	0	0	3	0	0	0	0	0	2	0	0	5	5	5	5	5	5
2	2	2	1	1	1	2	1	2	2	1	2	1	2	1	1	2	3	3	3	3	2	2	4	1	2	1	1	2	3	33	67	15	55	47	133
2	2	2	1	1	1	1	1	2	1	1	2	2	2	1	2	1	2	3	3	3	2	1	3	2	2	1	2	1	2	15	29	15	15	37	23
0	1	1	0	1	1	0	2	2	0	2	2	0	0	1	0	3	2	0	3	3	0	4	3	0	0	1	0	3	2	17	7	17	17	7	7
2	2	2	1	1	1	1	2	1	1	2	1	2	1	1	2	1	1	3	3	2	2	2	1	2	1	1	2	1	1	21	7	33	19	7	7
1	0	1	1	0	1	2	0	1	2	0	1	1	0	2	3	0	2	3	0	3	4	0	2	1	0	2	3	0	2	25	25	25	11	11	11
2	2	2	1	1	1	1	2	1	1	2	1	1	1	2	1	1	2	2	3	3	1	2	2	1	1	2	1	1	2	7	7	19	33	7	21
1	1	0	1	1	0	3	3	0	3	3	0	0	0	0	1	2	0	3	3	0	3	4	0	0	0	0	1	2	0	9	9	3	3	9	3
2	2	2	1	1	1	3	1	1	3	1	1	0	1	0	2	1	1	3	2	1	4	1	1	0	1	0	2	1	1	43	35	21	9	3	3
2	2	2	1	1	1	1	1	1	1	1	1	2	2	2	3	2	1	3	3	3	3	2	1	2	2	2	3	2	1	17	17	17	29	17	29
2	2	2	1	1	1	2	1	3	2	1	3	1	2	0	2	1	3	3	3	3	3	1	5	1	2	0	2	1	3	53	87	29	17	71	33
2	2	2	1	1	1	3	1	1	3	1	1	0	1	1	1	2	1	3	2	2	3	2	1	0	1	1	1	2	1	21	21	9	21	9	21
2	2	2	1	1	1	2	1	2	2	1	2	1	2	1	2	2	2	3	3	3	3	2	3	1	2	1	2	2	2	59	95	21	43	59	87
2	2	2	1	1	1	1	1	3	1	1	3	2	2	0	1	1	3	3	3	3	1	1	5	2	2	0	1	1	3	29	17	29	17	33	33
0	1	1	0	1	1	0	3	1	0	3	1	0	0	2	0	3	2	0	3	3	0	6	2	0	0	2	0	3	2	27	11	27	27	11	11
2	2	2	1	1	1	3	1	1	3	1	1	0	2	2	3	1	2	3	3	3	6	1	2	0	2	2	3	1	2	89	121	17	29	51	29
2	2	2	1	1	1	1	2	2	1	2	2	2	1	1	2	2	2	3	3	3	2	3	3	2	1	1	2	2	2	73	73	125	29	125	29
2	2	2	1	1	1	3	3	1	3	3	1	0	0	1	1	2	1	3	3	2	3	4	1	0	0	1	1	2	1	45	21	81	43	9	21
2	2	2	1	1	1	1	3	1	1	3	1	1	0	1	1	2	2	2	3	2	1	4	2	1	0	1	1	2	2	9	21	29	77	21	21
2	2	2	1	1	1	1	3	2	1	3	2	2	0	1	2	2	1	3	3	3	2	5	2	2	0	1	2	2	1	73	51	241	83	63	55
2	2	2	1	1	1	2	1	2	2	1	2	0	2	1	1	1	2	2	3	3	2	1	4	0	2	1	1	1	2	23	23	11	35	35	35
0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	2	0	2	2	0	1	2	0	1	1	0	1	2	7	7	7	7	7	7
2	2	2	1	1	1	1	2	2	1	2	2	1	1	0	1	1	3	2	3	3	1	2	4	1	1	0	1	1	3	7	7	19	19	5	5
2	2	2	1	1	1	1	3	2	1	3	2	2	0	1	1	3	1	3	3	3	1	6	2	2	0	1	1	3	1	7	7	127	95	19	49
2	2	2	1	1	1	1	2	1	1	2	1	2	1	2	1	3	1	3	3	3	1	5	1	2	1	2	1	3	1	7	7	17	17	7	7
0	1	1	0	1	1	0	1	1	0	1	1	0	0	0	0	1	1	0	1	1	0	1	1	0	0	0	0	1	1	3	3	3	3	3	3
2	2	2	1	1	1	2	1	2	2	1	2	1	0	0	1	1	2	3	1	3	2	1	3	1	0	0	1	1	2	21	33	3	3	35	9
1	1	0	1	1	0	2	2	0	2	2	0	0	1	0	2	1	0	3	3	0	3	2	0	0	1	0	2	1	0	17	17	7	7	17	7
2	2	2	1	1	1	1	2	2	1	2	2	2	1	1	1	2	1	3	3	3	1	3	2	2	1	1	1	2	1	7	7	41	29	19	33
2	2	2	1	1	1	1	1	3	1	1	3	0	2	0	1	1	2	1	3	3	1	1	5	0	2	0	1	1	2	3	3	9	21	55	43
1	0	1	1	0	1	3	0	3	3	0	3	0	0	0	2	0	1	3	0	3	5	0	3	0	0	0	2	0	1	23	23	23	9	9	9
2	2	2	1	1	1	1	3	2	1	3	2	2	0	1	2	1	1	3	3	3	2	3	2	2	0	1	2	1	1	3	9	9	33	25	39
0	1	1	0	1	1	0	2	2	0	2	2	0	0	0	0	1	1	0	2	2	0	2	2	0	0	0	0	1	1	17	5	17	17	5	5
2	2	2	1	1	1	1	1	2	1	1	2	0	2	1	1	2	1	1	3	3	1	2	2	0	2	1	1	2	1	3	3	3	9	21	25
0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	2	1	0	2	2	0	2	1	0	1	1	0	2	1	7	7	7	7	7	7
2	2	2	1	1	1	1	3	1	1	3	1	2	0	2	1	3	2	3	3	3	1	5	2	2	0	2	1	3	2	17	29	33	33	29	17
2	2	2	1	1	1	3	1	1	3	1	1	0	1	1	2	1	2	3	2	2	4	1	2	0	1	1	2	1	2	29	77	9	21	21	21
2	2	2	1	1	1	1	2	3	1	2	3	2	1	0	1	2	1	3	3	3	1	4	3	2	1	0	1	2	1	21	9	21	21	21	21
0	1	1	0	1	1	0	1	3	0	1	3	0	2	0	0	1	2	0	3	3	0	1	5	0	2	0	0	1	2	7	15	7	7	15	15
0	1	1	0	1	1	0	1	2	0	1	2	0	2	1	0	2	2	0	3	3	0	2	3	0	2	1	0	2	2	11	25	11	11	25	25
2	2	2	1	1	1	2	1	2	2	1	2	1	2	1	3	1	1	3	3	3	4	1	2	1	2	1	3	1	1	65	83	7	7	71	19
2	2	2	1	1	1	1	1	2	1	1	2	0	2	1	1	1	2	1	3	3	1	1	3	0	2	1	1	1	2	3	3	9	21	21	47
2	2	2	1	1	1	1	3	2	1	3	2	2	0	1	2	2	1	3	3	3	2	4	2	2	0	1	2	2	1	35	43	139	107	59	59
2	2	2	1	1	1	1	2	2	1	2	2	2	1	1	1	2	3	3	3	3	1	3	4	2	1	1	1	2	3	7	7	19	71	65	83
0	1	1	0	1	1	0	2	3	0	2	3	0	0	0	0	1	2	0	2	3	0	2	4	0	0	0	0	1	2	9	3	9	9	3	3
1	0	1	1	0	1	1	0	2	1	0	2	1	0	0	1	0	2	2	0	2	1	0	3	1	0	0	1	0	2	7	7	7	5	5	5
2	2	2	1	1	1	2	1	3	2	1	3	1	2	0	1	1	2	3	3	3	2	1	4	1	2	0	1	1	2	21	21	21	9	9	9
1	1	0	1	1	0	2	2	0	2	2	0	0	0	0	2	2	0	2	2	0	3	3	0	0	0	0	2	2	0	1	1	1	1	1	1
1	0	1	1	0	1	2	0	1	2	0	1	1	0	2	3	0	2	3	0	3	5	0	2	1	0	2	3	0	2	25	25	25	11	11	11
0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	2	0	2	2	0	1	2	0	1	1	0	1	2	7	7	7	7	7	7
2	2	2	1	1	1	2	1	2	2	1	2	1	2	1	3	1	2	3	3	3	4	1	3	1	2	1	3	1	2	65	83	7	7	71	19
2	2	2	1	1	1	2	2	3	2	2	3	1	1	0	1	1	3	3	3	3	2	2	5	1	1	0	1	1	3	21	11	21	11	3	3
2	2	2	1	1	1	1	2	1	1	2	1	2	1	2	1	2	1	3	3	3	1	4	1	2	1	2	1	2	1	7	7	7	7	7	7
0	0	0	0	0	1	0	0	3	0	0	3	0	0	0	0	0	2	0	0	3	0	0	5	0	0	0	0	0	2	3	3	3	3	3	3
2	2	2	1	1	1	3	2	1	3	2	1	0	0	2	2	2	1	3	3	3	4	3	1	0	0	2	2	2	1	77	33	77	53	17	29
2	2	2	1	1	1	1	1	2	1	1	2	1	1	0	2	1	2	2	2	2	2	1	3	1	1	0	2	1	2	7	7	7	7	17	19
2	2	2	1	1	1	2	1	1	2	1	1	1	2	2	3	2	1	3	3	3	5	2	1	1	2	2	3	2	1	99	41	33	13	7	7
1	0	1	1	0	1	1	0	3	1	0	3	0	0	0	1	0	2	1	0	3	1	0	4	0	0	0	1	0	2	3	3	3	23	23	23
2	2	2	1	1	1	1	2	1	1	2	1	2	1	1	2	1	1	3	3	2	2	2	1	2	1	1	2	1	1	21	7	33	19	7	7
2	2	2	1	1	1	1	2	1	1	2	1	2	1	0	1	2	1	3	3	1	1	3	1	2	1	0	1	2	1	21	9	47	21	3	3
1	1	0	1	1	0	3	1	0	3	1	0	0	0	0	1	1	0	3	1	0	3	1	0	0	0	0	1	1	0	9	9	3	3	9	3
1	0	1	1	0	1	1	0	2	1	0	2	2	0	1	2	0	2	3	0	3	2	0	3	2	0	1	2	0	2	11	11	11	15	15	15
1	1	0	1	1	0	1	2	0	1	2	0	0	0	0	1	2	0	1	2	0	1	3	0	0	0	0	1	2	0	3	3	9	9	3	9
1	0	1	1	0	1	3	0	1	3	0	1	0	0	2	2	0	1	3	0	3	5	0	1	0	0	2	2	0	1	15	15	15	7	7	7
2	2	2	1	1	1	2	2	1	2	2	1	0	1	2	2	1	1	2	3	3	3	2	1	0	1	2	2	1	1	23	23	35	35	11	35
2	2	2	1	1	1	2	2	1	2	2	1	0	1	2	2	2	2	3	3	3	3	3	2	0	1	2	2	2	2	33	75	45	89	47	73
2	2	2	1	1	1	1	2	1	1	2	1	2	1	1	2	1	1	3	3	2	2	2	1	2	1	1	2	1	1	21	7	33	19	7	7
2	2	2	1	1	1	2	1	2	2	1	2	1	2	1	1	3	1	3	3	3	2	3	2	1	2	1	1	3	1	51	33	31	31	33	51
1	1	0	1	1	0	3	2	0	3	2	0	0	0	0	1	1	0	3	2	0	3	2	0	0	0	0	1	1	0	3	3	9	9	3	9
1	0	1	1	0	1	3	0	1	3	0	1	0	0	1	3	0	1	3	0	2	6	0	1	0	0	1	3	0	1	15	15	15	7	7	7
2	2	2	1	1	1	2	2	1	2	2	1	1	1	2	2	1	3	3	3	3	3	2	3	1	1	2	2	1	3	33	51	33	51	31	31
2	2	2	1	1	1	2	1	1	2	1	1	0	1	1	1	1	2	2	2	2	2	1	2	0	1	1	1	1	2	19	19	7	7	7	7
2	2	2	1	1	1	2	2	1	2	2	1	1	1	2	1	3	2	3	3	3	2	4	2	1	1	2	1	3	2	67	33	47	133	15	55
2	2	2	1	1	1	2	2	1	2	2	1	0	0	0	1	1	1	2	2	1	2	2	1	0	0	0	1	1	1	35	9	35	9	3	3
2	2	2	1	1	1	2	1	2	2	1	2	1	2	1	3	1	3	3	3	3	4	1	4	1	2	1	3	1	3	23	61	15	15	61	23
2	2	2	1	1	1	1	3	2	1	3	2	1	0	0	1	2	1	2	3	2	1	4	2	1	0	0	1	2	1	7	7	15	43	19	43
0	1	1	0	1	1	0	2	1	0	2	1	0	1	2	0	2	2	0	3	3	0	3	2	0	1	2	0	2	2	15	11	15	15	11	11
2	2	2	1	1	1	1	2	3	1	2	3	2	1	0	1	2	2	3	3	3	1	3	5	2	1	0	1	2	2	21	9	71	59	49	167
2	2	2	1	1	1	2	3	2	2	3	2	0	0	1	2	1	1	3	3	3	3	3	2	0	0	1	2	1	1	9	35	15	57	33	57
2	2	2	1	1	1	2	2	3	2	2	3	1	0	0	1	1	2	3	2	3	2	2	4	1	0	0	1	1	2	53	67	53	85	115	217
2	2	2	1	1	1	2	1	2	2	1	2	1	2	1	1	3	1	3	3	3	2	3	2	1	2	1	1	3	1	11	21	3	3	21	11
1	1	0	1	1	0	2	1	0	2	1	0	1	2	0	3	2	0	3	3	0	4	2	0	1	2	0	3	2	0	25	25	11	11	25	11
2	2	2	1	1	1	1	2	2	1	2	2	0	1	0	1	1	2	1	3	3	1	2	3	0	1	0	1	1	2	3	3	21	33	9	35
2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	2	1	1	1	1	1	2	7	7	7	7	7	7
1	1	0	1	1	0	2	2	0	2	2	0	0	1	0	2	2	0	3	3	0	3	4	0	0	1	0	2	2	0	29	29	19	19	29	19
2	2	2	1	1	1	2	1	1	2	1	1	0	1	1	1	2	1	2	2	2	2	2	1	0	1	1	1	2	1	23	23	11	35	11	35
1	1	0	1	1	0	2	1	0	2	1	0	0	1	0	2	1	0	2	2	0	3	1	0	0	1	0	2	1	0	5	5	7	7	5	7
0	1	1	0	1	1	0	2	2	0	2	2	0	1	1	0	2	2	0	3	3	0	3	3	0	1	1	0	2	2	15	15	15	15	15	15
0	1	1	0	1	1	0	2	3	0	2	3	0	0	0	0	1	2	0	2	3	0	2	5	0	0	0	0	1	2	21	23	21	21	23	23
2	2	2	1	1	1	3	1	1	3	1	1	0	1	1	2	1	2	3	2	2	4	1	2	0	1	1	2	1	2	29	77	9	21	21	21
2	2	2	1	1	1	2	1	1	2	1	1	1	2	2	3	1	1	3	3	3	6	1	1	1	2	2	3	1	1	7	7	7	7	7	7
2	2	2	1	1	1	1	2	2	1	2	2	1	1	0	1	2	2	2	3	3	1	3	3	1	1	0	1	2	2	7	7	29	41	19	17
2	2	2	1	1	1	2	1	2	2	1	2	1	0	0	1	1	2	3	1	3	2	1	3	1	0	0	1	1	2	21	33	3	3	35	9
2	2	2	1	1	1	1	1	2	1	1	2	2	2	1	2	2	3	3	3	3	2	2	4	2	2	1	2	2	3	43	73	43	19	125	39
2	2	2	1	1	1	1	1	2	1	1	2	2	1	1	2	1	1	3	2	3	2	1	2	2	1	1	2	1	1	7	21	7	7	33	19
2	2	2	1	1	1	1	1	2	1	1	2	2	1	1	3	1	1	3	2	3	3	1	2	2	1	1	3	1	1	7	21	7	7	33	19
2	2	2	1	1	1	1	2	2	1	2	2	2	1	1	2	1	2	3	3	3	2	2	4	2	1	1	2	1	2	73	73	89	45	89	45
1	1	0	1	1	0	2	1	0	2	1	0	1	2	0	2	2	0	3	3	0	3	2	0	1	2	0	2	2	0	21	21	3	3	21	3
2	2	2	1	1	1	2	2	1	2	2	1	1	1	2	2	3	1	3	3	3	3	4	1	1	1	2	2	3	1	71	19	83	65	7	7
2	2	2	1	1	1	1	2	1	1	2	1	1	0	1	2	1	1	2	2	2	2	2	1	1	0	1	2	1	1	11	35	23	23	35	11
1	1	0	1	1	0	1	3	0	1	3	0	1	0	0	1	2	0	2	3	0	1	4	0	1	0	0	1	2	0	7	7	15	15	7	15
