2	2	2	2	2	2	2	2	1	3	3	2	2	2	2	3	3	1	3	3	3	7	5	2	3	3	4	5	4	2	387	235	809	421	115	177
2	2	2	2	2	2	2	3	2	3	5	4	2	0	1	2	1	1	3	3	3	5	5	4	2	0	2	4	2	2	395	497	289	105	153	175
2	2	2	2	2	2	2	3	2	3	4	4	2	2	1	3	1	2	3	3	3	5	4	5	2	2	1	4	2	3	445	803	183	171	1353	605
1	1	0	2	2	0	3	2	0	5	4	0	1	0	0	2	2	0	3	3	0	9	5	0	1	0	0	4	3	0	65	65	65	65	65	65
2	2	2	2	2	2	2	2	1	3	4	2	2	1	2	2	3	1	3	3	3	4	7	2	2	1	3	3	4	2	611	427	481	107	133	49
2	2	2	2	2	1	3	2	1	5	3	1	1	0	2	2	3	1	3	3	3	7	5	1	1	0	2	4	4	1	483	127	853	275	49	49
1	0	1	2	0	2	3	0	2	4	0	4	2	0	1	3	0	2	3	0	3	7	0	6	2	0	2	5	0	4	29	29	29	57	57	57
2	2	2	2	2	2	2	3	2	3	6	4	2	0	1	1	2	1	3	3	3	3	7	4	2	0	2	2	3	2	97	341	207	437	317	519
2	2	2	2	2	2	2	3	2	4	4	3	1	2	2	1	2	2	3	3	3	4	5	4	1	2	3	2	3	3	343	605	381	487	851	739
2	2	2	2	1	2	2	2	2	4	2	4	1	1	1	3	1	3	3	3	3	8	2	6	1	1	2	6	1	4	459	263	213	123	863	339
2	1	1	2	1	1	3	2	1	6	2	1	0	1	0	2	1	1	3	3	1	8	2	1	0	1	0	4	1	1	111	65	69	33	9	33
2	2	2	2	2	2	2	2	2	3	4	3	2	1	2	3	2	2	3	3	3	7	5	4	3	2	3	5	3	3	329	233	413	619	375	657
2	2	2	2	1	2	3	2	1	5	2	2	0	1	2	3	1	2	3	3	3	8	2	3	0	1	4	4	1	3	101	207	71	105	113	59
2	2	2	2	1	2	2	3	3	3	3	4	1	0	1	1	1	3	3	3	3	3	3	8	2	0	1	2	1	5	205	445	141	207	1115	351
2	2	2	1	2	2	1	2	2	1	4	3	0	1	1	1	2	2	1	3	3	1	5	4	0	1	1	1	3	3	45	45	151	727	81	461
2	2	2	2	1	2	2	1	2	4	1	3	1	2	2	3	2	2	3	3	3	9	2	4	2	2	3	5	2	3	613	1313	189	109	1435	185
0	1	1	0	2	2	0	2	3	0	3	6	0	1	0	0	2	3	0	3	3	0	5	10	0	2	0	0	3	5	73	165	73	73	165	165
2	2	2	2	1	2	1	1	2	2	1	4	2	2	1	2	2	3	3	3	3	3	2	7	2	2	2	3	2	4	81	341	61	233	1807	621
2	2	2	2	2	1	2	2	1	4	3	1	1	1	2	2	2	1	3	3	3	6	5	1	1	2	2	4	4	1	2181	317	897	617	73	99
2	2	2	2	2	2	1	2	2	2	4	3	2	1	2	1	2	2	3	3	3	2	6	4	4	1	3	2	3	3	179	55	307	415	75	207
2	2	2	2	1	2	3	2	2	4	2	3	2	1	1	2	1	2	3	3	3	6	2	4	2	1	2	4	1	3	767	3707	351	101	1175	253
2	2	2	1	2	2	3	1	3	3	2	4	0	2	2	2	2	2	3	3	3	4	4	5	0	3	2	2	4	3	311	311	281	513	613	1211
2	2	2	2	1	2	2	1	2	3	1	3	2	0	2	2	1	1	3	1	3	6	1	3	3	0	3	4	1	2	37	163	21	21	193	57
2	2	2	2	2	2	2	2	2	3	3	3	2	2	2	2	2	3	3	3	3	4	5	7	2	3	3	3	3	4	1425	1535	1443	659	823	683
0	1	1	0	2	2	0	2	2	0	4	4	0	0	1	0	3	1	0	3	3	0	6	4	0	0	1	0	4	2	81	33	81	81	33	33
2	2	2	2	2	1	3	2	3	4	3	3	2	2	0	2	2	2	3	3	3	6	4	4	2	2	0	3	3	2	299	183	559	313	151	325
2	2	2	2	1	2	2	1	3	3	1	5	2	2	1	2	2	3	3	3	3	4	2	8	3	2	1	3	2	4	169	899	37	103	2719	671
1	1	2	1	1	2	2	3	2	2	3	4	0	0	0	1	1	1	2	3	2	2	3	4	0	0	0	1	1	2	45	55	45	69	145	107
2	2	2	1	2	2	2	1	3	2	2	5	0	2	1	1	1	3	2	3	3	2	2	10	0	3	1	1	2	5	91	177	99	119	811	949
2	2	2	2	2	2	1	3	2	2	5	4	2	1	1	3	2	1	3	3	3	4	8	4	4	1	1	4	4	2	405	151	1455	1095	369	371
2	1	1	2	1	1	3	1	2	5	1	2	1	2	1	3	2	2	3	3	3	8	2	3	1	2	1	5	2	2	157	253	17	35	133	35
2	2	2	2	1	2	2	1	3	3	1	5	1	2	1	1	2	3	3	3	3	3	2	10	2	2	1	2	2	5	159	423	85	85	369	351
2	2	2	2	1	2	3	1	3	5	1	4	1	2	2	2	1	2	3	3	3	7	1	7	1	2	2	3	1	4	101	399	59	83	893	207
2	2	2	2	2	2	2	2	2	3	3	3	2	2	2	3	2	3	3	3	3	6	4	6	2	3	3	5	3	4	1677	2725	1239	1003	2069	1575
2	2	2	2	1	2	3	1	3	5	1	4	1	2	2	2	1	2	3	3	3	7	1	5	1	2	2	3	1	3	259	821	109	23	263	87
2	2	2	1	2	2	1	2	2	1	3	3	2	1	2	2	3	2	3	3	3	2	6	5	2	1	3	2	4	4	103	163	179	1005	439	963
1	1	2	1	1	2	2	2	3	2	2	5	1	1	0	1	1	3	3	3	3	2	2	8	1	1	0	1	1	5	119	313	119	179	311	415
2	2	2	2	1	2	3	2	2	4	2	3	2	1	2	3	2	2	3	3	3	8	3	4	2	1	2	5	2	3	205	47	145	205	73	257
2	2	2	1	2	2	3	2	2	3	4	3	0	1	2	1	2	2	3	3	3	3	5	4	0	2	2	1	3	3	111	129	257	301	159	443
2	2	2	1	2	2	1	3	2	1	4	3	1	2	1	1	2	2	2	3	3	1	5	6	1	2	2	1	3	4	23	85	51	207	139	291
2	2	2	1	2	2	2	1	3	2	2	5	1	1	0	1	2	2	3	2	3	2	3	7	1	1	0	1	3	4	103	221	91	29	345	559
2	2	2	2	2	2	1	3	2	2	5	3	2	1	2	2	2	2	3	3	3	3	7	5	3	1	2	3	3	4	155	201	375	447	569	601
2	2	2	2	2	2	1	2	3	2	4	6	2	1	0	1	2	2	3	3	3	2	6	7	4	2	0	2	3	3	125	31	179	273	51	155
2	2	2	2	2	1	1	2	3	2	4	3	2	1	0	1	3	2	3	3	3	2	8	4	4	2	0	2	5	2	125	29	1071	239	41	203
1	1	2	1	1	2	2	2	2	2	2	3	1	0	2	3	2	2	3	2	3	5	3	4	1	0	2	3	2	3	13	13	13	11	11	23
2	2	2	2	1	2	3	2	2	5	2	3	1	0	2	2	2	2	3	3	3	6	3	4	1	0	2	3	2	3	827	649	303	265	175	423
2	2	2	2	1	2	2	1	1	3	1	2	1	1	2	3	1	1	3	2	3	6	1	2	2	1	3	5	1	2	135	533	71	19	103	27
2	1	1	2	1	1	3	3	3	5	3	3	1	0	0	2	2	1	3	3	3	6	4	3	1	0	0	3	2	1	451	1071	69	63	303	63
1	1	2	1	1	2	1	1	2	1	1	3	2	1	1	1	1	2	3	2	3	1	1	6	2	1	2	1	1	4	19	33	19	33	57	57
2	2	2	2	2	2	1	2	2	2	4	3	2	1	1	2	2	1	3	3	3	3	5	3	2	1	1	3	3	2	63	125	387	629	365	597
2	2	2	2	2	1	2	2	3	3	3	3	2	2	0	2	2	3	3	3	3	5	4	6	3	3	0	3	3	3	805	607	1009	649	313	485
2	2	2	2	2	2	3	2	2	6	4	3	0	1	2	1	2	2	3	3	3	6	5	5	0	2	3	2	3	4	417	197	745	1081	229	789
2	2	2	2	2	2	2	2	1	3	3	2	2	2	2	2	2	3	3	3	3	5	5	5	2	3	4	4	4	5	991	721	627	491	359	411
2	2	2	2	1	2	1	2	2	2	2	3	0	1	2	1	2	2	1	3	3	2	3	5	0	1	2	2	2	4	31	73	35	153	327	259
2	2	2	2	2	2	2	2	1	3	3	2	1	1	2	2	2	3	3	3	3	4	4	5	2	2	3	3	3	5	719	941	659	987	527	553
2	2	2	2	2	2	2	3	1	4	4	2	1	2	1	3	3	1	3	3	2	6	6	2	2	2	2	4	4	2	1959	1247	2249	999	247	247
2	2	2	1	2	2	2	3	1	2	4	2	1	2	2	2	2	2	3	3	3	3	7	3	1	2	4	2	4	3	373	145	837	4715	167	591
2	2	2	2	2	2	2	3	1	3	6	2	1	0	2	2	3	1	3	3	3	5	9	2	2	0	3	4	5	2	875	741	4577	3271	397	211
2	2	2	2	2	2	2	1	2	3	2	3	1	2	1	2	3	1	3	3	3	4	5	3	2	3	1	3	5	2	417	225	319	119	305	323
0	1	1	1	1	1	1	2	2	1	2	2	0	0	0	1	1	2	1	2	2	1	2	3	0	0	0	1	1	2	15	51	15	15	51	51
2	2	2	2	2	1	1	3	3	2	5	3	2	1	0	2	3	1	3	3	3	4	8	3	4	1	0	4	4	1	379	115	1991	571	135	255
2	2	2	1	2	2	1	1	2	1	2	4	2	2	1	1	3	2	3	3	3	1	5	7	2	4	2	1	5	4	31	69	47	205	367	1195
2	2	2	2	2	2	2	2	2	3	3	3	2	1	2	2	2	3	3	3	3	4	4	5	3	2	3	3	3	4	1137	759	1037	1013	903	1581
2	2	2	2	2	2	1	1	2	2	2	4	2	2	1	1	2	3	3	3	3	2	3	8	2	4	2	2	3	5	83	243	105	417	1359	2331
0	1	1	0	2	2	0	2	2	0	4	4	0	1	1	0	3	2	0	3	3	0	8	6	0	1	2	0	5	4	89	61	89	89	61	61
2	2	2	2	2	2	2	1	3	3	2	4	2	2	2	2	1	3	3	3	3	5	2	7	2	4	2	4	2	5	739	519	159	43	389	183
2	2	2	2	2	2	2	1	2	3	2	3	1	2	2	3	1	2	3	3	3	5	2	4	1	3	2	4	2	3	633	457	121	43	221	127
2	2	2	2	2	2	1	3	2	2	4	4	2	1	1	1	2	1	3	3	3	2	5	4	3	1	1	2	3	2	71	91	79	179	123	321
2	2	2	2	1	2	2	1	1	3	1	2	1	1	2	3	2	2	3	2	3	7	2	3	2	1	3	5	2	3	287	1251	149	47	305	63
2	2	2	2	2	2	1	1	1	2	2	2	2	2	2	2	2	2	3	3	3	3	3	3	3	3	3	3	3	3	197	197	197	81	197	81
2	2	2	2	2	2	3	2	1	4	4	2	2	1	2	2	2	2	3	3	3	6	6	3	2	1	4	3	3	3	2239	1215	821	627	505	385
2	2	2	2	2	2	2	1	2	3	2	3	1	2	0	2	1	1	3	3	2	5	2	3	2	3	0	4	2	2	985	525	193	67	361	127
2	2	2	1	2	2	1	2	2	1	3	3	0	1	1	1	3	2	1	3	3	1	6	4	0	2	2	1	4	3	75	45	181	843	81	351
2	2	2	2	2	2	2	1	2	3	2	4	2	2	1	3	2	2	3	3	3	5	3	6	3	3	2	4	3	4	725	959	245	425	1459	1641
2	2	2	2	2	2	2	2	2	3	3	4	1	2	1	2	2	2	2	3	3	4	5	5	1	3	2	3	4	3	435	451	487	1069	681	1253
2	2	2	1	2	2	2	1	3	2	2	4	0	2	2	3	1	3	3	3	3	4	2	8	0	4	2	3	2	4	87	173	87	157	217	491
2	2	2	2	2	2	1	2	2	2	3	3	2	2	2	3	3	2	3	3	3	4	7	5	4	3	3	4	5	4	389	673	601	1269	1609	1721
2	2	2	2	2	2	2	2	2	3	3	3	2	2	2	1	3	3	3	3	3	3	7	6	3	3	3	2	6	5	625	483	1153	1607	775	1151
2	2	2	2	2	2	1	1	2	2	2	4	1	2	1	1	2	2	2	3	3	2	3	7	1	3	1	2	3	4	231	99	223	301	1047	1245
2	2	2	2	2	2	2	2	2	3	3	4	1	2	1	2	3	1	3	3	3	4	5	4	1	3	2	3	4	2	563	413	951	813	503	369
2	2	2	2	1	2	2	2	2	4	2	3	1	1	2	2	1	2	3	3	3	6	2	5	2	1	2	4	1	4	465	1373	153	75	1001	95
2	2	2	2	1	2	2	2	2	3	2	4	1	1	1	3	2	2	3	3	3	6	3	6	1	1	2	4	2	4	263	1247	189	315	2625	1653
2	2	2	1	2	2	2	2	2	2	3	3	1	2	2	3	2	2	3	3	3	4	5	5	1	2	2	3	4	4	39	125	33	43	73	43
2	2	2	1	2	2	2	3	2	2	4	3	1	2	1	3	1	1	3	3	3	5	4	3	1	2	1	3	2	2	169	55	137	493	205	563
2	2	2	2	2	2	2	1	1	4	2	2	1	2	2	3	1	3	3	3	3	8	2	6	2	4	4	6	2	6	821	747	85	69	273	99
2	2	2	2	2	2	1	3	2	2	4	3	2	2	2	3	2	2	3	3	3	4	5	4	4	2	3	4	3	3	197	375	345	461	671	587
2	2	2	2	2	1	2	2	1	3	3	1	2	2	1	2	3	1	3	3	2	4	7	1	3	3	1	3	5	1	839	171	709	107	31	51
2	2	2	2	2	2	3	1	2	4	2	3	1	2	1	1	1	2	3	3	3	4	2	4	1	2	1	2	2	3	91	409	29	87	275	345
2	2	2	2	1	2	2	3	2	4	3	3	1	0	0	2	2	1	3	3	2	5	4	3	1	0	0	3	2	2	141	545	51	63	785	91
2	2	2	2	2	2	2	2	1	4	3	2	1	2	2	1	3	2	3	3	3	4	6	3	2	3	3	2	5	3	383	201	711	457	79	97
2	2	2	2	2	2	2	2	2	4	3	3	1	2	2	2	2	2	3	3	3	5	4	4	1	3	2	3	3	3	2743	1845	1325	301	661	363
2	2	2	2	2	1	2	1	2	3	2	2	1	1	1	2	1	3	3	2	3	4	2	4	1	1	1	3	2	3	423	677	115	79	185	55
2	2	2	2	2	1	2	3	2	3	4	2	2	2	1	2	2	3	3	3	3	4	7	5	2	2	1	3	4	3	1291	541	1501	1019	271	567
2	2	2	2	2	2	2	2	3	3	3	4	1	1	2	2	1	1	3	2	3	4	3	4	2	1	2	3	2	2	783	355	783	157	383	181
