1	1	0	2	2	0	3	3	0	5	4	0	1	0	0	2	3	0	3	3	0	8	7	0	1	0	0	4	4	0	53	13
1	1	0	2	1	0	3	2	0	4	2	0	1	0	0	3	2	0	3	2	0	7	3	0	1	0	0	4	2	0	13	19
1	1	0	2	2	0	3	3	0	4	4	0	1	1	0	2	2	0	3	3	0	5	5	0	1	1	0	3	3	0	39	39
1	1	0	2	2	0	2	3	0	3	4	0	1	2	0	2	2	0	3	3	0	4	6	0	1	2	0	3	4	0	47	49
1	1	0	2	2	0	2	2	0	3	3	0	1	0	0	1	2	0	3	3	0	3	4	0	1	0	0	2	3	0	69	43
1	1	0	2	2	0	1	3	0	2	6	0	2	0	0	1	2	0	3	3	0	2	9	0	3	0	0	2	4	0	27	85
1	1	0	2	2	0	2	3	0	3	4	0	1	2	0	2	2	0	3	3	0	6	6	0	2	2	0	4	4	0	61	45
1	1	0	2	2	0	2	2	0	3	4	0	2	1	0	2	3	0	3	3	0	4	8	0	3	1	0	3	5	0	79	101
1	1	0	2	2	0	1	2	0	2	4	0	2	1	0	2	3	0	3	3	0	3	8	0	4	2	0	3	5	0	45	81
1	1	0	2	2	0	2	3	0	3	4	0	1	2	0	3	2	0	3	3	0	5	6	0	1	2	0	4	4	0	55	81
1	1	0	2	2	0	1	3	0	2	5	0	2	1	0	2	3	0	3	3	0	3	11	0	4	1	0	3	5	0	53	97
1	1	0	2	2	0	2	3	0	3	4	0	1	2	0	3	2	0	3	3	0	7	5	0	2	2	0	5	3	0	51	37
1	1	0	2	2	0	2	2	0	4	3	0	1	2	0	2	2	0	3	3	0	7	4	0	1	3	0	4	3	0	35	57
1	1	0	2	2	0	3	2	0	6	4	0	0	0	0	2	2	0	3	2	0	8	5	0	0	0	0	4	3	0	5	25
1	1	0	2	2	0	2	1	0	3	2	0	1	2	0	2	2	0	3	3	0	4	4	0	2	3	0	3	4	0	33	13
1	1	0	2	2	0	3	3	0	5	5	0	1	0	0	2	2	0	3	3	0	7	6	0	1	0	0	3	3	0	33	27
1	1	0	2	2	0	3	3	0	4	6	0	2	0	0	2	3	0	3	3	0	7	9	0	2	0	0	4	4	0	57	55
1	1	0	2	2	0	3	2	0	6	4	0	0	1	0	3	2	0	3	3	0	11	5	0	0	2	0	6	3	0	69	63
1	1	0	2	2	0	1	3	0	2	5	0	2	1	0	1	3	0	3	3	0	2	10	0	3	1	0	2	6	0	27	79
1	1	0	2	1	0	3	1	0	6	1	0	0	2	0	3	1	0	3	3	0	11	1	0	0	2	0	5	1	0	97	25
1	1	0	2	2	0	1	3	0	2	5	0	2	0	0	2	3	0	3	3	0	3	9	0	3	0	0	3	5	0	13	63
1	1	0	2	2	0	3	2	0	5	3	0	1	2	0	2	2	0	3	3	0	8	5	0	1	3	0	4	3	0	39	31
1	1	0	2	2	0	2	3	0	3	5	0	2	1	0	2	3	0	3	3	0	4	10	0	2	1	0	3	5	0	43	51
1	1	0	2	2	0	3	3	0	5	6	0	1	0	0	2	3	0	3	3	0	6	8	0	1	0	0	3	4	0	39	23
1	1	0	2	2	0	3	2	0	5	3	0	1	2	0	3	2	0	3	3	0	9	4	0	1	3	0	5	3	0	91	61
1	1	0	2	2	0	3	2	0	4	3	0	0	1	0	3	1	0	3	3	0	7	3	0	0	1	0	4	2	0	13	33
1	1	0	2	2	0	2	1	0	4	2	0	0	1	0	2	1	0	2	2	0	6	2	0	0	2	0	4	2	0	69	27
1	1	0	2	2	0	1	3	0	2	5	0	2	1	0	2	2	0	3	3	0	3	8	0	3	1	0	3	4	0	29	45
1	1	0	2	2	0	3	2	0	4	3	0	2	1	0	2	1	0	3	3	0	7	3	0	2	1	0	4	2	0	41	33
1	1	0	2	2	0	3	2	0	6	3	0	0	0	0	2	2	0	3	2	0	7	4	0	0	0	0	3	3	0	41	39
1	1	0	2	2	0	3	3	0	5	4	0	0	0	0	2	2	0	3	3	0	7	6	0	0	0	0	4	3	0	91	49
1	1	0	2	2	0	2	2	0	4	3	0	1	2	0	2	2	0	3	3	0	6	5	0	1	2	0	3	4	0	57	55
1	1	0	2	2	0	2	1	0	4	2	0	1	2	0	3	2	0	3	3	0	8	3	0	1	3	0	5	3	0	79	45
1	1	0	2	2	0	2	1	0	4	2	0	1	2	0	2	1	0	3	3	0	6	2	0	1	2	0	4	2	0	81	29
1	1	0	2	2	0	3	2	0	4	4	0	1	0	0	2	3	0	3	3	0	6	7	0	1	0	0	3	5	0	45	69
1	1	0	2	2	0	3	3	0	6	6	0	0	0	0	2	2	0	3	3	0	7	7	0	0	0	0	3	3	0	59	51
1	1	0	2	2	0	2	2	0	4	3	0	1	2	0	3	3	0	3	3	0	6	6	0	2	3	0	4	5	0	75	65
1	1	0	2	2	0	2	3	0	3	4	0	1	0	0	1	2	0	2	3	0	3	5	0	1	0	0	2	3	0	19	21
1	1	0	2	2	0	2	3	0	4	5	0	1	0	0	2	3	0	3	3	0	5	10	0	2	0	0	3	6	0	111	111
1	1	0	2	2	0	3	3	0	5	5	0	0	1	0	2	2	0	3	3	0	7	7	0	0	1	0	4	4	0	63	63
1	1	0	2	2	0	3	3	0	4	5	0	1	0	0	1	3	0	3	3	0	4	9	0	1	0	0	2	5	0	39	67
1	1	0	2	2	0	2	3	0	4	5	0	1	0	0	1	3	0	3	3	0	4	8	0	1	0	0	2	5	0	17	27
1	1	0	2	2	0	3	3	0	4	5	0	0	1	0	2	2	0	3	3	0	5	8	0	0	1	0	3	4	0	13	53
1	1	0	2	2	0	3	3	0	5	4	0	0	2	0	3	2	0	3	3	0	8	5	0	0	2	0	4	3	0	39	21
1	1	0	2	1	0	3	1	0	6	1	0	0	2	0	2	1	0	3	3	0	9	1	0	0	2	0	4	1	0	37	13
1	1	0	2	2	0	3	3	0	5	5	0	0	1	0	2	2	0	3	3	0	7	7	0	0	1	0	4	3	0	91	133
1	1	0	2	2	0	3	3	0	4	4	0	0	1	0	3	2	0	3	3	0	6	5	0	0	1	0	4	3	0	29	49
1	1	0	2	2	0	2	2	0	3	4	0	2	1	0	2	3	0	3	3	0	4	8	0	3	1	0	3	6	0	71	101
1	1	0	2	2	0	3	3	0	4	4	0	1	1	0	3	3	0	3	3	0	7	6	0	1	1	0	4	4	0	37	45
1	1	0	2	2	0	3	3	0	5	5	0	0	1	0	3	2	0	3	3	0	9	7	0	0	1	0	5	4	0	95	65
1	1	0	2	2	0	3	3	0	5	6	0	0	0	0	2	1	0	3	3	0	7	6	0	0	0	0	4	2	0	103	79
1	1	0	2	2	0	2	2	0	4	3	0	1	2	0	2	2	0	3	3	0	7	4	0	2	2	0	4	3	0	71	55
1	1	0	2	2	0	3	2	0	4	4	0	0	0	0	1	2	0	3	2	0	4	6	0	0	0	0	2	4	0	5	17
1	1	0	2	2	0	2	2	0	4	3	0	1	2	0	2	3	0	3	3	0	6	7	0	2	3	0	4	6	0	107	111
1	1	0	2	2	0	3	2	0	5	3	0	0	2	0	3	1	0	3	3	0	10	3	0	0	3	0	5	2	0	71	35
1	1	0	2	2	0	3	2	0	4	4	0	1	0	0	2	2	0	3	2	0	6	6	0	1	0	0	4	4	0	41	33
1	1	0	2	2	0	2	2	0	3	3	0	1	1	0	2	2	0	3	3	0	4	4	0	1	2	0	3	3	0	55	49
1	1	0	2	2	0	3	1	0	5	2	0	1	2	0	2	2	0	3	3	0	7	3	0	1	3	0	4	3	0	59	21
1	1	0	2	2	0	3	3	0	4	5	0	0	0	0	1	2	0	3	3	0	4	6	0	0	0	0	2	3	0	33	41
1	1	0	2	2	0	3	2	0	5	3	0	0	0	0	2	1	0	3	2	0	8	3	0	0	0	0	4	2	0	39	39
1	1	0	2	2	0	2	2	0	4	3	0	1	1	0	2	3	0	3	3	0	5	6	0	1	1	0	3	4	0	79	75
1	1	0	2	2	0	1	3	0	2	6	0	1	0	0	1	3	0	2	3	0	2	12	0	2	0	0	2	6	0	19	61
1	1	0	1	2	0	1	3	0	1	6	0	2	0	0	1	3	0	3	3	0	1	12	0	2	0	0	1	6	0	13	37
1	1	0	2	2	0	2	2	0	3	4	0	1	1	0	3	2	0	3	3	0	6	5	0	1	1	0	5	3	0	99	99
1	1	0	2	2	0	2	3	0	3	6	0	1	0	0	2	3	0	3	3	0	4	10	0	1	0	0	3	5	0	33	49
1	1	0	2	2	0	2	3	0	4	5	0	1	1	0	3	3	0	3	3	0	7	9	0	1	1	0	5	5	0	79	77
1	1	0	2	2	0	3	2	0	5	4	0	1	1	0	3	2	0	3	3	0	9	5	0	1	2	0	6	3	0	83	103
1	1	0	2	2	0	3	3	0	4	5	0	2	0	0	1	2	0	3	3	0	4	7	0	2	0	0	2	3	0	41	47
1	1	0	2	2	0	3	2	0	5	4	0	1	0	0	2	3	0	3	3	0	6	6	0	1	0	0	3	4	0	209	161
1	1	0	2	2	0	3	2	0	5	4	0	1	1	0	3	3	0	3	3	0	9	7	0	1	1	0	5	5	0	113	67
1	1	0	2	2	0	3	3	0	4	5	0	2	1	0	2	3	0	3	3	0	6	9	0	2	1	0	3	5	0	49	39
1	1	0	2	2	0	2	2	0	3	4	0	2	1	0	2	2	0	3	3	0	5	7	0	3	1	0	3	4	0	41	63
1	1	0	2	2	0	3	3	0	5	4	0	1	1	0	2	2	0	3	3	0	6	6	0	1	1	0	3	4	0	121	37
1	1	0	2	1	0	3	2	0	4	2	0	2	1	0	2	3	0	3	3	0	5	5	0	2	1	0	3	3	0	29	27
1	1	0	2	2	0	2	2	0	3	4	0	2	1	0	2	2	0	3	3	0	4	6	0	2	2	0	3	3	0	55	43
1	1	0	2	1	0	3	1	0	5	1	0	0	1	0	2	1	0	3	2	0	7	1	0	0	1	0	4	1	0	15	7
1	1	0	2	2	0	2	2	0	3	4	0	1	0	0	1	3	0	3	3	0	3	7	0	2	0	0	2	5	0	35	69
1	1	0	2	2	0	2	3	0	4	4	0	1	0	0	1	3	0	3	3	0	4	7	0	1	0	0	2	4	0	33	37
1	1	0	2	2	0	3	2	0	4	3	0	2	1	0	2	2	0	3	3	0	6	4	0	2	1	0	4	3	0	145	85
1	1	0	2	2	0	2	2	0	4	3	0	0	1	0	2	2	0	3	3	0	6	5	0	0	1	0	4	3	0	109	69
1	1	0	2	2	0	2	2	0	4	4	0	1	1	0	3	2	0	3	3	0	9	6	0	2	2	0	6	4	0	85	71
1	1	0	1	2	0	1	3	0	1	4	0	1	1	0	2	3	0	2	3	0	2	7	0	1	1	0	2	4	0	13	21
1	1	0	2	1	0	3	1	0	5	1	0	0	0	0	2	1	0	3	1	0	6	1	0	0	0	0	3	1	0	9	3
1	1	0	2	2	0	2	3	0	3	4	0	1	0	0	2	3	0	3	3	0	4	7	0	1	0	0	3	4	0	37	53
1	1	0	2	2	0	1	2	0	2	4	0	2	1	0	2	3	0	3	3	0	3	7	0	2	1	0	3	4	0	37	97
1	1	0	2	2	0	3	2	0	4	4	0	1	0	0	1	2	0	3	2	0	4	6	0	1	0	0	2	4	0	49	53
1	1	0	2	2	0	3	2	0	6	3	0	0	2	0	3	2	0	3	3	0	10	4	0	0	2	0	5	3	0	57	39
1	1	0	2	2	0	3	2	0	6	3	0	0	2	0	3	1	0	3	3	0	12	3	0	0	3	0	6	2	0	97	63
1	1	0	1	2	0	1	3	0	1	6	0	1	0	0	2	2	0	2	3	0	2	9	0	1	0	0	2	4	0	13	29
1	1	0	2	2	0	3	1	0	5	2	0	1	2	0	3	2	0	3	3	0	9	3	0	1	4	0	5	3	0	91	53
1	1	0	2	2	0	3	2	0	5	3	0	0	1	0	2	2	0	3	3	0	8	4	0	0	1	0	4	3	0	71	67
1	1	0	1	2	0	3	3	0	3	4	0	0	1	0	2	3	0	3	3	0	4	7	0	0	1	0	2	4	0	21	21
1	1	0	2	2	0	2	3	0	3	5	0	2	1	0	2	3	0	3	3	0	4	10	0	3	1	0	3	5	0	47	69
1	1	0	2	2	0	3	3	0	4	5	0	2	1	0	2	2	0	3	3	0	5	7	0	2	1	0	3	4	0	49	59
1	1	0	2	2	0	2	3	0	4	4	0	1	0	0	2	3	0	3	3	0	5	7	0	1	0	0	3	4	0	67	21
1	1	0	2	2	0	2	3	0	3	4	0	2	2	0	3	2	0	3	3	0	7	7	0	3	2	0	5	4	0	51	57
1	1	0	2	2	0	2	3	0	3	5	0	2	1	0	2	3	0	3	3	0	5	8	0	2	1	0	4	4	0	35	51
1	1	0	2	2	0	1	3	0	2	6	0	2	0	0	1	3	0	3	3	0	2	9	0	2	0	0	2	4	0	21	39
1	1	0	2	2	0	3	2	0	6	3	0	0	1	0	2	2	0	3	2	0	7	4	0	0	1	0	3	3	0	65	51
1	1	0	2	2	0	3	2	0	5	4	0	0	1	0	2	2	0	3	3	0	7	8	0	0	2	0	4	4	0	31	77
1	1	0	2	2	0	3	2	0	4	3	0	2	2	0	2	2	0	3	3	0	6	5	0	2	3	0	3	4	0	61	55
1	1	0	2	2	0	3	2	0	5	3	0	0	1	0	2	2	0	3	3	0	7	5	0	0	1	0	4	3	0	27	33
1	1	0	2	2	0	3	3	0	4	5	0	0	1	0	3	2	0	3	3	0	7	6	0	0	1	0	4	3	0	89	157
1	1	0	2	2	0	2	2	0	4	4	0	1	1	0	3	2	0	3	3	0	7	6	0	2	1	0	5	4	0	35	59
1	1	0	2	2	0	2	2	0	4	3	0	1	0	0	1	2	0	3	3	0	4	4	0	1	0	0	2	3	0	39	51
1	1	0	2	2	0	2	3	0	4	4	0	1	0	0	1	3	0	3	3	0	4	7	0	1	0	0	2	4	0	49	21
1	1	0	2	2	0	2	3	0	3	4	0	1	1	0	3	3	0	2	3	0	5	6	0	1	1	0	4	4	0	43	45
1	1	0	2	2	0	3	3	0	5	5	0	0	1	0	3	2	0	3	3	0	9	6	0	0	1	0	5	3	0	59	65
1	1	0	2	2	0	3	2	0	4	3	0	1	2	0	3	2	0	3	3	0	8	4	0	1	2	0	4	3	0	53	55
1	1	0	2	2	0	1	2	0	2	4	0	2	1	0	1	3	0	3	3	0	2	9	0	4	2	0	2	5	0	11	31
1	1	0	2	2	0	2	3	0	4	5	0	1	0	0	2	2	0	3	3	0	7	8	0	1	0	0	4	4	0	91	51
1	1	0	2	2	0	3	3	0	4	5	0	0	1	0	3	2	0	3	3	0	6	7	0	0	1	0	4	4	0	77	61
1	1	0	2	1	0	3	1	0	6	1	0	0	1	0	3	1	0	3	2	0	10	1	0	0	1	0	5	1	0	37	13
1	1	0	2	2	0	3	2	0	4	4	0	0	0	0	2	2	0	3	3	0	6	6	0	0	0	0	3	4	0	37	65
1	1	0	2	2	0	2	3	0	4	4	0	0	1	0	2	1	0	2	3	0	6	4	0	0	1	0	4	2	0	65	39
1	1	0	2	2	0	2	2	0	4	3	0	1	2	0	3	3	0	3	3	0	9	6	0	2	3	0	6	5	0	127	63
1	1	0	2	2	0	2	3	0	3	5	0	0	0	0	1	2	0	2	3	0	3	7	0	0	0	0	2	3	0	39	95
1	1	0	1	2	0	1	3	0	1	5	0	2	0	0	2	2	0	3	3	0	2	8	0	2	0	0	2	4	0	15	67
1	1	0	2	2	0	2	3	0	4	4	0	1	2	0	1	2	0	3	3	0	4	6	0	2	2	0	2	4	0	49	69
1	1	0	2	2	0	3	2	0	4	4	0	2	1	0	2	2	0	3	3	0	5	5	0	2	1	0	3	3	0	21	31
1	1	0	2	2	0	2	1	0	3	2	0	1	1	0	2	2	0	2	2	0	4	3	0	1	1	0	3	3	0	31	21
1	1	0	2	2	0	3	3	0	5	5	0	1	0	0	2	3	0	3	3	0	7	9	0	1	0	0	3	5	0	45	39
1	1	0	2	2	0	2	2	0	3	3	0	0	0	0	1	1	0	2	2	0	3	3	0	0	0	0	2	2	0	47	47
1	1	0	2	2	0	3	2	0	6	3	0	0	1	0	3	2	0	3	2	0	9	4	0	0	1	0	4	3	0	57	51
1	1	0	2	2	0	3	2	0	4	4	0	2	1	0	3	2	0	3	3	0	7	7	0	2	2	0	5	4	0	21	41
1	1	0	2	1	0	3	2	0	5	2	0	1	1	0	3	3	0	3	3	0	9	5	0	1	1	0	5	3	0	201	43
1	1	0	2	1	0	3	1	0	4	1	0	0	0	0	2	1	0	3	1	0	6	1	0	0	0	0	3	1	0	57	21
1	1	0	2	2	0	3	2	0	5	3	0	1	2	0	2	2	0	3	3	0	8	4	0	1	3	0	4	3	0	37	57
1	1	0	2	2	0	2	3	0	3	5	0	2	0	0	1	3	0	3	3	0	3	9	0	3	0	0	2	5	0	55	51
1	1	0	2	2	0	2	3	0	3	4	0	0	0	0	1	2	0	2	3	0	3	5	0	0	0	0	2	3	0	27	69
1	1	0	2	2	0	3	2	0	6	4	0	0	0	0	2	2	0	3	2	0	8	6	0	0	0	0	4	4	0	83	73
1	1	0	1	2	0	2	3	0	2	6	0	0	0	0	2	2	0	2	3	0	3	9	0	0	0	0	2	4	0	11	5
1	1	0	2	2	0	2	2	0	4	4	0	1	1	0	3	2	0	3	3	0	8	6	0	2	2	0	5	4	0	99	111
1	1	0	2	2	0	3	3	0	4	5	0	0	1	0	3	2	0	3	3	0	6	7	0	0	1	0	4	4	0	41	53
1	1	0	2	2	0	1	3	0	2	5	0	2	0	0	1	3	0	3	3	0	2	10	0	3	0	0	2	6	0	19	67
1	1	0	2	2	0	3	2	0	4	4	0	2	1	0	2	3	0	3	3	0	5	7	0	2	2	0	3	4	0	77	79
1	1	0	2	2	0	2	3	0	3	5	0	0	0	0	2	2	0	2	3	0	4	7	0	0	0	0	3	4	0	47	47
1	1	0	2	2	0	2	1	0	3	2	0	0	0	0	1	1	0	2	1	0	3	2	0	0	0	0	2	2	0	39	21
1	1	0	2	2	0	2	3	0	3	6	0	2	0	0	2	3	0	3	3	0	6	10	0	3	0	0	4	5	0	45	101
1	1	0	2	2	0	3	2	0	4	4	0	2	1	0	2	3	0	3	3	0	7	8	0	2	1	0	4	5	0	109	97
1	1	0	2	2	0	3	2	0	5	3	0	1	2	0	2	2	0	3	3	0	7	5	0	1	2	0	3	4	0	57	47
1	1	0	2	2	0	3	3	0	4	6	0	0	0	0	2	2	0	3	3	0	6	8	0	0	0	0	3	3	0	41	51
1	1	0	1	2	0	2	3	0	2	4	0	1	2	0	2	3	0	3	3	0	3	8	0	1	2	0	2	5	0	31	21
1	1	0	2	2	0	2	2	0	3	4	0	2	1	0	2	3	0	3	3	0	4	8	0	3	1	0	3	5	0	23	47
1	1	0	1	2	0	2	3	0	2	4	0	1	2	0	2	3	0	3	3	0	3	7	0	1	2	0	2	5	0	25	37
1	1	0	2	2	0	3	3	0	5	5	0	1	0	0	2	3	0	3	3	0	6	8	0	1	0	0	3	5	0	45	19
1	1	0	2	2	0	2	2	0	3	4	0	2	1	0	3	2	0	3	3	0	5	5	0	2	2	0	4	3	0	43	45
1	1	0	1	2	0	1	3	0	1	4	0	1	1	0	2	3	0	2	3	0	2	8	0	1	1	0	2	5	0	13	21
1	1	0	2	2	0	2	2	0	3	3	0	1	2	0	3	1	0	3	3	0	6	3	0	1	2	0	4	2	0	39	39
1	1	0	2	2	0	3	2	0	5	3	0	1	2	0	3	2	0	3	3	0	12	4	0	1	3	0	6	3	0	127	91
1	1	0	2	2	0	3	2	0	4	3	0	2	1	0	2	2	0	3	3	0	6	5	0	2	2	0	4	3	0	85	65
1	1	0	2	2	0	3	2	0	4	4	0	1	0	0	2	2	0	3	2	0	5	6	0	1	0	0	3	4	0	33	49
1	1	0	2	2	0	3	2	0	4	3	0	1	1	0	1	2	0	3	2	0	4	5	0	1	1	0	2	4	0	57	63
1	1	0	2	2	0	3	3	0	5	5	0	1	1	0	2	2	0	3	3	0	8	6	0	1	1	0	4	3	0	105	75
1	1	0	2	2	0	2	3	0	3	4	0	1	1	0	2	2	0	2	3	0	4	5	0	1	1	0	3	3	0	31	21
1	1	0	2	2	0	3	2	0	4	4	0	2	1	0	3	1	0	3	3	0	8	4	0	2	2	0	5	2	0	5	29
1	1	0	2	2	0	3	3	0	4	6	0	2	0	0	1	2	0	3	3	0	4	8	0	2	0	0	2	3	0	31	47
1	1	0	2	2	0	3	2	0	5	4	0	0	0	0	2	2	0	3	2	0	7	5	0	0	0	0	4	3	0	7	33
1	1	0	2	2	0	3	3	0	5	4	0	0	2	0	3	2	0	3	3	0	9	5	0	0	2	0	4	3	0	47	21
1	1	0	1	2	0	2	2	0	2	4	0	1	0	0	1	2	0	3	3	0	2	6	0	1	0	0	1	4	0	19	5
1	1	0	2	2	0	2	2	0	3	3	0	1	2	0	3	2	0	3	3	0	6	5	0	2	2	0	4	4	0	55	47
1	1	0	2	2	0	3	2	0	6	3	0	0	2	0	3	2	0	3	3	0	10	4	0	0	3	0	5	3	0	61	37
1	1	0	2	1	0	3	2	0	5	2	0	0	1	0	3	2	0	3	3	0	8	3	0	0	1	0	5	2	0	7	21
1	1	0	2	2	0	2	3	0	3	5	0	2	0	0	2	2	0	3	3	0	4	8	0	2	0	0	3	4	0	55	59
1	1	0	2	2	0	2	3	0	3	5	0	2	1	0	2	2	0	3	3	0	5	7	0	2	1	0	4	4	0	43	31
1	1	0	2	2	0	1	2	0	2	4	0	2	1	0	2	3	0	3	3	0	4	7	0	4	2	0	4	5	0	29	75
1	1	0	2	2	0	3	2	0	5	4	0	0	0	0	2	2	0	3	2	0	6	5	0	0	0	0	3	3	0	131	145
1	1	0	2	2	0	2	3	0	4	5	0	0	1	0	2	2	0	3	3	0	5	8	0	0	1	0	3	4	0	69	69
1	1	0	1	2	0	1	3	0	1	4	0	0	0	0	1	2	0	1	3	0	1	6	0	0	0	0	1	3	0	9	13
1	1	0	2	1	0	2	2	0	4	2	0	0	0	0	2	1	0	2	2	0	5	2	0	0	0	0	3	1	0	33	17
1	1	0	2	2	0	1	3	0	2	5	0	2	1	0	2	2	0	3	3	0	4	8	0	3	1	0	4	4	0	21	45
1	1	0	2	2	0	3	3	0	4	5	0	0	0	0	2	2	0	3	3	0	5	7	0	0	0	0	3	3	0	73	123
1	1	0	2	2	0	3	3	0	6	5	0	0	0	0	1	2	0	3	3	0	6	6	0	0	0	0	2	3	0	59	111
1	1	0	2	2	0	3	2	0	5	3	0	1	1	0	3	2	0	3	3	0	9	4	0	1	1	0	5	3	0	119	61
1	1	0	2	2	0	3	3	0	4	4	0	1	2	0	3	3	0	3	3	0	8	6	0	1	2	0	4	4	0	37	45
1	1	0	2	2	0	2	2	0	4	4	0	1	0	0	1	3	0	3	3	0	4	6	0	1	0	0	2	4	0	93	97
1	1	0	2	2	0	3	3	0	5	5	0	1	0	0	2	3	0	3	3	0	7	8	0	1	0	0	4	4	0	61	107
1	1	0	2	2	0	3	2	0	5	4	0	0	0	0	1	1	0	3	2	0	5	4	0	0	0	0	2	2	0	63	35
1	1	0	2	2	0	2	3	0	3	4	0	0	1	0	2	2	0	2	3	0	4	6	0	0	1	0	3	4	0	27	13
1	1	0	2	2	0	2	3	0	3	6	0	2	0	0	2	3	0	3	3	0	4	10	0	3	0	0	3	5	0	37	61
1	1	0	2	2	0	2	3	0	3	5	0	2	1	0	3	3	0	3	3	0	5	10	0	3	1	0	4	5	0	41	89
1	1	0	2	2	0	2	3	0	3	6	0	1	0	0	2	2	0	3	3	0	5	9	0	1	0	0	4	4	0	55	105
1	1	0	2	2	0	3	2	0	5	4	0	0	1	0	3	2	0	3	3	0	7	5	0	0	1	0	4	3	0	107	67
1	1	0	2	2	0	3	2	0	4	3	0	2	2	0	2	2	0	3	3	0	7	5	0	2	3	0	4	3	0	69	65
1	1	0	2	2	0	3	3	0	5	4	0	1	2	0	2	2	0	3	3	0	7	5	0	1	2	0	4	3	0	113	55
1	1	0	2	2	0	3	2	0	6	3	0	0	1	0	2	2	0	3	2	0	8	5	0	0	1	0	4	4	0	37	43
1	1	0	2	2	0	3	3	0	5	4	0	0	1	0	2	2	0	3	3	0	6	6	0	0	1	0	3	3	0	39	21
1	1	0	2	2	0	2	2	0	4	4	0	1	1	0	3	2	0	3	3	0	7	6	0	1	1	0	4	4	0	145	183
1	1	0	2	2	0	2	2	0	3	4	0	2	1	0	2	3	0	3	3	0	5	8	0	3	1	0	4	6	0	35	73
1	1	0	2	2	0	3	1	0	5	2	0	1	2	0	3	2	0	3	3	0	9	3	0	1	2	0	5	3	0	71	29
1	1	0	2	2	0	1	2	0	2	4	0	2	1	0	2	2	0	3	3	0	3	6	0	2	1	0	3	3	0	21	51
1	1	0	2	2	0	2	2	0	4	3	0	1	1	0	3	2	0	3	3	0	8	4	0	1	1	0	5	3	0	95	67
1	1	0	2	1	0	3	3	0	5	3	0	1	0	0	2	3	0	3	3	0	7	5	0	1	0	0	4	3	0	61	41
1	1	0	2	2	0	3	1	0	5	2	0	0	1	0	2	2	0	3	2	0	7	3	0	0	1	0	4	3	0	79	37
