2	3	1	2	2	0.5	1	1	0.125	0.625	0.375	59	85	183	1099	133	241
2	3	3	2	2	0.5	1	0.5	0.2857142857	0.4285714286	0.4285714286	425	159	641	209	159	105
2	3	1	3	2	1	1	1	0.375	0.5	0.5	279	313	1911	2701	1015	1775
2	3	3	2	2	0.5	1	1	0.375	0.625	0.25	131	129	719	861	145	881
2	3	3	2	1	1	0.5	0.5	0.625	0.25	0.25	69	31	69	35	17	35
2	3	2	2	2	1	0.5	1	0.375	0.25	0.625	311	2001	205	213	823	427
2	3	1	3	1	1	1	1	0.2857142857	0.4285714286	0.2857142857	187	239	979	693	247	85
2	3	2	2	1	1	1	0.5	0.2857142857	0.4285714286	0.4285714286	469	367	527	463	167	151
2	3	3	2	2	1	1	1	0.25	0.5	0.5	461	817	823	1247	907	855
2	3	2	2	3	0.5	0.5	1	0.375	0.125	0.625	89	95	101	167	49	287
2	3	1	3	2	1	1	1	0.25	0.5	0.375	335	413	785	1393	1199	787
2	3	3	3	2	1	1	0.5	0.375	0.5	0.25	2133	577	3405	1441	309	587
2	3	2	3	2	1	1	1	0.4285714286	0.4285714286	0.2857142857	389	263	1309	1071	207	147
2	3	1	2	2	1	1	1	0.25	0.375	0.625	181	65	313	209	875	881
2	3	1	2	2	1	1	1	0.5	0.5	0.25	799	433	1675	1195	659	1079
2	3	2	2	1	1	1	1	0.5	0.375	0.375	2281	1577	541	459	183	231
2	3	1	1	3	0.5	1	1	0.25	0.375	0.75	99	77	145	321	557	1783
2	3	3	2	2	1	0.5	1	0.375	0.25	0.25	119	237	65	57	383	79
2	3	2	3	3	0.5	0.5	1	0.125	0.25	0.5	187	67	187	1001	911	1225
2	3	2	1	3	1	0.5	1	0.4285714286	0.1428571429	0.4285714286	359	543	79	59	499	119
2	3	2	3	1	1	1	1	0.4285714286	0.4285714286	0.2857142857	773	371	965	657	155	81
2	3	0	3	3	0	1	1	0	0.5	0.375	51	55	51	51	55	55
2	3	2	2	2	1	0.5	1	0.5714285714	0.4285714286	0.2857142857	529	1427	365	69	497	107
2	3	1	3	2	0.5	1	1	0.25	0.625	0.375	51	75	81	277	389	677
2	3	2	1	2	0.5	1	1	0.25	0.375	0.5	265	289	269	403	229	659
2	3	2	2	1	1	0.5	1	0.5	0.375	0.5	1003	811	389	429	231	431
2	3	2	1	2	1	1	1	0.375	0.25	0.375	301	551	73	31	387	215
2	3	1	3	2	1	1	1	0.5714285714	0.2857142857	0.4285714286	531	191	915	727	291	583
2	3	3	2	3	1	0.5	1	0.375	0.125	0.5	329	2169	209	93	493	93
2	3	2	1	1	1	1	0.5	0.5714285714	0.4285714286	0.2857142857	1047	355	101	101	67	69
2	3	1	2	2	1	1	1	0.5714285714	0.4285714286	0.2857142857	403	165	1109	787	347	579
2	3	3	2	3	1	1	1	0.625	0.375	0.375	907	779	389	417	395	287
2	3	2	2	3	0.5	1	0.5	0.375	0.5	0.125	337	111	1037	627	111	201
2	2	2	2	2	0.5	0.5	0.5	0.2857142857	0.2857142857	0.2857142857	17	5	17	17	5	5
2	3	1	2	3	0.5	0.5	1	0.125	0.25	0.625	35	73	35	75	693	475
2	3	2	2	2	1	1	1	0.2857142857	0.5714285714	0.4285714286	293	229	729	477	275	371
2	3	2	2	1	1	1	1	0.7142857143	0.5714285714	0.2857142857	635	345	713	709	107	241
2	3	3	2	3	1	0.5	1	0.4285714286	0.4285714286	0.4285714286	385	385	351	203	281	233
2	3	2	2	1	1	1	1	0.4285714286	0.5714285714	0.2857142857	2839	1611	2965	1873	595	323
2	3	1	2	3	1	1	1	0.375	0.375	0.375	137	239	183	405	759	525
2	2	2	2	1	1	1	0.5	0.2857142857	0.4285714286	0.1428571429	139	97	31	45	21	33
2	3	2	2	0	1	1	0	0.3333333333	0.6666666667	0	47	47	61	61	47	61
2	3	2	2	2	1	1	1	0.375	0.25	0.5	319	281	799	715	1233	1413
2	3	1	2	1	1	1	1	0.5	0.625	0.5	633	373	1231	1231	373	633
2	3	2	3	1	1	1	0.5	0.4285714286	0.5714285714	0.1428571429	783	289	685	145	79	59
2	3	1	3	2	0.5	1	0.5	0.25	0.5	0.25	45	59	301	305	59	219
2	3	1	2	2	1	1	1	0.2857142857	0.5714285714	0.4285714286	157	115	291	673	327	481
2	3	1	3	2	1	1	1	0.4285714286	0.4285714286	0.2857142857	93	83	535	913	239	629
2	3	2	2	2	1	1	0.5	0.4285714286	0.2857142857	0.2857142857	49	125	35	131	113	111
2	2	2	1	1	1	1	1	0.25	0.375	0.375	453	453	157	467	157	467
2	3	2	2	1	1	1	0.5	0.375	0.625	0.125	651	95	961	275	35	155
2	3	1	3	3	1	1	0.5	0.25	0.375	0.125	97	39	773	171	39	123
2	3	2	2	2	1	1	1	0.375	0.5	0.625	411	619	289	611	787	851
2	3	1	2	3	0.5	0.5	1	0.2857142857	0.2857142857	0.7142857143	43	109	87	169	683	577
2	3	2	2	1	1	1	1	0.625	0.5	0.625	1707	1713	1535	917	933	433
2	3	3	2	1	1	1	1	0.625	0.25	0.25	1231	859	307	227	119	79
2	3	1	2	2	1	1	1	0.625	0.25	0.5	377	633	513	565	1203	705
2	3	3	2	2	1	1	0.5	0.7142857143	0.4285714286	0.1428571429	1153	955	631	261	361	141
2	3	2	1	2	1	0.5	1	0.375	0.125	0.5	145	751	45	103	629	261
2	3	2	3	1	1	0.5	1	0.2857142857	0.2857142857	0.2857142857	259	157	259	179	129	119
2	3	3	2	2	1	1	1	0.625	0.5	0.25	1531	1641	749	537	619	399
2	3	1	3	2	1	1	0.5	0.2857142857	0.4285714286	0.2857142857	65	91	901	325	57	81
2	3	3	2	1	1	1	1	0.375	0.375	0.25	2145	1577	943	605	169	269
2	3	1	2	1	1	1	0.5	0.4285714286	0.4285714286	0.2857142857	319	113	497	211	75	113
2	3	1	2	3	1	1	1	0.375	0.375	0.375	565	79	1495	1893	627	2077
2	3	2	2	2	1	0.5	1	0.625	0.125	0.5	387	373	149	245	717	239
2	3	3	2	1	1	1	1	0.4285714286	0.4285714286	0.2857142857	525	469	425	343	157	81
2	3	2	3	1	1	1	1	0.4285714286	0.5714285714	0.2857142857	267	239	515	611	121	131
2	3	1	3	2	1	1	0.5	0.625	0.375	0.25	323	193	791	333	137	179
2	3	3	1	2	1	0.5	1	0.5	0.125	0.5	381	2867	169	57	2093	575
2	3	2	2	2	1	1	1	0.5	0.5	0.375	2807	1763	1293	833	191	373
2	3	2	2	3	0.5	1	1	0.25	0.25	0.5	43	87	103	249	145	413
2	3	2	3	1	1	1	1	0.5	0.75	0.375	567	455	3335	4191	239	379
2	3	3	2	3	1	1	1	0.25	0.375	0.375	537	597	749	953	537	707
2	3	2	2	2	1	1	1	0.5714285714	0.2857142857	0.2857142857	955	1163	1127	299	831	367
2	3	2	2	2	1	0.5	1	0.4285714286	0.2857142857	0.4285714286	399	585	295	195	963	441
2	2	2	1	1	0.5	1	1	0.2857142857	0.2857142857	0.4285714286	67	145	63	163	149	155
2	3	1	2	2	1	1	1	0.25	0.375	0.5	229	103	277	655	195	433
2	3	3	1	2	0.5	1	1	0.2857142857	0.2857142857	0.2857142857	179	259	119	129	259	157
2	3	2	3	2	1	1	1	0.4285714286	0.4285714286	0.4285714286	105	443	29	55	385	135
2	3	2	3	1	0.5	1	1	0.1666666667	0.3333333333	0.5	103	135	91	39	149	29
2	3	2	2	2	1	1	0.5	0.25	0.625	0.25	463	185	939	287	107	245
2	3	2	3	3	0.5	1	1	0.25	0.5	0.25	143	123	203	157	167	325
2	3	2	2	2	1	1	1	0.375	0.375	0.375	623	539	445	317	765	495
2	3	1	1	2	1	1	1	0.25	0.375	0.625	47	251	47	137	737	1049
2	3	2	2	1	1	1	0.5	0.3333333333	0.5	0.1666666667	71	49	261	97	21	51
2	3	0	2	2	0	1	1	0	0.625	0.625	91	93	91	91	93	93
2	3	2	2	1	1	1	1	0.5	0.625	0.25	949	509	517	239	213	151
2	3	2	3	1	1	1	1	0.375	0.25	0.375	1589	1281	597	337	237	169
2	3	2	2	3	0.5	1	1	0.1428571429	0.4285714286	0.4285714286	271	257	937	2971	377	1423
2	3	2	1	2	1	0.5	1	0.5714285714	0.2857142857	0.2857142857	935	1821	61	43	447	115
2	3	3	1	2	1	0.5	1	0.3333333333	0.1666666667	0.3333333333	89	237	53	47	213	99
2	3	2	2	2	0.5	1	1	0.25	0.5	0.625	417	305	581	2097	545	1315
2	3	2	2	2	1	1	0.5	0.5	0.375	0.375	1089	503	707	383	229	259
2	3	2	2	2	1	1	0.5	0.375	0.375	0.375	2217	1163	3589	1303	529	483
2	3	2	2	3	1	0.5	1	0.5	0.25	0.375	201	295	131	79	411	167
2	3	1	2	2	1	0.5	1	0.2857142857	0.2857142857	0.5714285714	143	71	95	169	81	219
2	3	2	2	1	1	1	1	0.375	0.5	0.375	641	195	2335	1765	93	309
2	3	3	3	1	1	1	0.5	0.375	0.375	0.125	1463	295	1193	419	143	71
2	3	1	3	3	1	1	1	0.25	0.5	0.5	247	131	967	1853	371	1181
2	3	2	2	2	1	1	0.5	0.5714285714	0.4285714286	0.2857142857	1285	565	567	407	243	269
2	3	3	2	2	0.5	0.5	1	0.1428571429	0.2857142857	0.4285714286	81	111	81	107	161	163
2	3	1	3	1	1	1	0.5	0.375	0.625	0.25	373	175	1721	583	121	97
2	3	2	2	3	1	1	1	0.375	0.375	0.375	4291	8385	1563	745	4419	1497
2	3	2	2	2	1	1	1	0.2857142857	0.5714285714	0.4285714286	885	615	3023	2925	2027	2893
2	3	3	3	2	0.5	0.5	1	0.4285714286	0.2857142857	0.2857142857	165	237	165	273	393	487
2	3	3	2	2	1	0.5	1	0.625	0.25	0.375	235	361	205	83	1239	373
2	3	2	2	2	1	1	1	0.375	0.375	0.375	2297	1751	991	329	245	165
2	3	2	1	2	0.5	1	1	0.1428571429	0.4285714286	0.5714285714	61	251	63	89	603	1367
2	3	2	1	1	1	0.5	1	0.7142857143	0.1428571429	0.4285714286	121	495	33	19	151	49
2	3	2	2	0	1	1	0	0.5714285714	0.4285714286	0	43	43	61	61	43	61
2	3	2	2	1	1	1	1	0.5714285714	0.2857142857	0.2857142857	147	297	211	125	193	65
2	3	2	2	2	1	1	1	0.375	0.25	0.375	245	275	723	531	291	327
2	3	1	3	2	0.5	1	1	0.25	0.5	0.375	109	85	657	1259	149	429
2	3	2	2	3	1	0.5	1	0.375	0.125	0.75	83	311	67	95	201	443
2	3	3	1	2	1	1	1	0.625	0.375	0.375	993	1259	393	397	1185	921
2	3	2	2	1	1	1	0.5	0.5	0.5	0.25	1187	431	1751	523	199	251
2	3	1	2	2	0.5	1	1	0.1428571429	0.5714285714	0.5714285714	117	35	197	943	135	1135
2	3	2	1	3	1	1	1	0.5	0.375	0.5	859	1745	405	417	4387	2199
2	3	3	2	2	1	1	0.5	0.5	0.375	0.375	1955	1397	541	745	517	459
2	3	1	2	1	1	1	1	0.4285714286	0.5714285714	0.4285714286	85	149	269	739	149	323
2	3	3	2	1	1	0.5	0.5	0.625	0.25	0.125	361	457	177	65	93	65
2	3	1	2	1	1	1	1	0.375	0.625	0.5	519	209	1899	2125	209	543
2	3	2	2	2	1	1	1	0.5714285714	0.4285714286	0.2857142857	385	715	207	529	477	449
2	3	2	2	2	1	1	1	0.625	0.375	0.375	1071	1369	1537	1197	1553	1193
2	3	3	1	3	1	1	1	0.4285714286	0.2857142857	0.5714285714	377	615	115	115	637	253
2	3	3	2	1	1	1	1	0.5	0.375	0.375	1613	1693	1377	699	433	267
2	3	1	3	3	0.5	1	1	0.125	0.375	0.375	27	9	321	1045	35	203
2	3	3	0	3	1	0	1	0.375	0	0.5	101	101	101	57	57	57
2	3	1	3	3	0.5	1	0.5	0.125	0.5	0.375	69	69	1257	1169	69	321
2	3	2	1	2	1	1	1	0.375	0.375	0.5	1095	1623	563	435	3539	2381
2	3	2	1	2	1	1	1	0.375	0.375	0.5	759	1003	163	169	975	487
2	3	2	1	2	1	1	1	0.5	0.5	0.375	1073	1183	493	693	1047	1359
2	3	3	2	1	1	1	1	0.375	0.375	0.375	1847	1737	459	591	313	487
2	3	2	3	2	1	1	1	0.4285714286	0.4285714286	0.4285714286	627	1063	395	391	619	351
2	3	3	2	2	1	0.5	1	0.625	0.125	0.5	303	561	147	111	533	377
2	3	1	3	2	1	0.5	1	0.2857142857	0.4285714286	0.4285714286	183	145	139	169	313	317
2	3	1	1	2	1	0.5	1	0.4285714286	0.1428571429	0.5714285714	29	87	21	59	917	397
2	3	3	2	2	1	1	0.5	0.5	0.375	0.25	951	929	293	257	465	335
2	3	3	1	2	1	1	1	0.375	0.375	0.375	1175	1115	259	317	567	521
2	3	3	3	2	1	0.5	1	0.375	0.125	0.5	149	629	111	153	839	199
2	3	1	2	2	1	1	1	0.5	0.375	0.5	665	317	1225	1149	1053	1073
2	3	3	2	3	1	0.5	1	0.375	0.125	0.5	687	1119	201	131	367	223
2	3	3	2	2	0.5	0.5	1	0.2857142857	0.2857142857	0.4285714286	163	131	163	483	263	271
2	3	3	2	2	1	0.5	1	0.5	0.125	0.375	251	317	123	215	429	353
2	3	2	1	2	1	1	0.5	0.5	0.5	0.125	1625	411	697	113	241	129
2	3	2	1	2	1	1	1	0.4285714286	0.4285714286	0.5714285714	553	361	177	415	833	887
2	3	1	2	3	0.5	1	1	0.3333333333	0.5	0.5	97	97	201	435	205	559
2	3	3	2	1	1	1	0.5	0.5	0.25	0.25	813	235	355	133	109	21
2	3	2	1	1	1	0.5	1	0.5	0.125	0.375	251	357	137	23	31	31
2	3	2	2	2	1	1	1	0.2857142857	0.2857142857	0.4285714286	377	489	445	311	791	413
2	3	2	3	2	1	1	1	0.375	0.5	0.375	849	437	725	655	415	571
2	3	2	1	2	1	1	1	0.5714285714	0.4285714286	0.4285714286	1337	957	475	279	453	363
2	3	2	3	2	1	1	0.5	0.375	0.375	0.125	275	259	73	31	63	35
2	3	1	2	3	1	0.5	1	0.2857142857	0.1428571429	0.4285714286	47	21	59	107	237	143
2	3	2	3	2	1	1	0.5	0.25	0.5	0.25	237	109	135	123	111	79
2	3	1	2	2	0.5	1	0.5	0.1428571429	0.5714285714	0.1428571429	15	15	31	121	57	109
2	3	3	2	1	1	0.5	1	0.5	0.25	0.25	351	789	205	95	219	97
2	3	2	2	3	1	1	1	0.4285714286	0.2857142857	0.2857142857	217	687	201	399	729	465
2	3	3	3	3	1	1	0.5	0.25	0.375	0.25	577	255	613	437	235	397
2	3	0	1	3	0	1	1	0	0.2857142857	0.5714285714	29	55	29	29	55	55
2	3	3	1	3	1	1	1	0.375	0.375	0.25	661	863	263	205	345	397
2	3	1	2	2	1	1	1	0.25	0.375	0.5	193	233	461	577	1149	1419
2	3	2	2	3	1	1	1	0.25	0.25	0.25	271	205	289	251	241	211
2	3	3	2	2	1	0.5	1	0.375	0.125	0.375	227	41	143	173	51	161
2	3	1	2	2	1	1	1	0.625	0.375	0.375	463	411	1045	949	673	677
2	3	1	2	1	1	1	1	0.25	0.5	0.5	181	149	563	691	149	207
2	3	1	1	2	0.5	1	1	0.125	0.5	0.375	21	51	29	139	269	873
2	3	2	3	1	1	1	0.5	0.5	0.625	0.25	613	155	233	79	81	55
2	3	2	2	3	1	1	1	0.375	0.5	0.25	671	485	2221	1521	643	763
2	3	1	2	2	1	1	0.5	0.2857142857	0.2857142857	0.2857142857	31	73	157	247	67	203
2	3	2	2	1	1	1	0.5	0.5714285714	0.2857142857	0.1428571429	499	179	257	57	21	21
2	3	2	2	1	1	1	1	0.4285714286	0.7142857143	0.2857142857	341	75	1995	1559	39	115
2	3	1	2	2	1	1	1	0.625	0.375	0.25	327	359	391	357	437	295
2	3	3	3	1	1	0.5	1	0.5	0.375	0.375	167	631	111	87	279	79
2	3	2	3	1	1	0.5	0.5	0.3333333333	0.1666666667	0.3333333333	143	221	111	51	73	51
2	3	2	1	1	0.5	1	0.5	0.1428571429	0.5714285714	0.2857142857	137	65	193	145	65	93
2	3	2	2	3	0.5	0.5	1	0.25	0.25	0.625	67	181	67	29	199	243
2	3	3	3	1	0.5	0.5	1	0.25	0.375	0.5	305	925	305	237	623	249
2	3	1	2	2	1	1	1	0.5	0.5	0.375	307	469	703	1335	603	883
2	3	2	3	2	1	0.5	1	0.375	0.25	0.5	317	533	105	45	325	77
2	3	1	1	3	1	1	1	0.25	0.375	0.375	205	263	213	135	757	975
2	3	3	3	1	1	0.5	0.5	0.5	0.125	0.25	1279	543	111	39	109	39
2	3	2	2	2	1	1	1	0.5	0.75	0.25	1449	1809	3641	2521	641	429
2	3	2	3	2	0.5	1	1	0.25	0.25	0.5	339	359	313	807	953	1843
2	3	3	2	3	0.5	1	0.5	0.375	0.5	0.375	573	249	1845	1845	249	573
2	3	2	1	1	1	1	1	0.5	0.375	0.5	1297	2593	261	643	589	633
2	3	2	2	2	1	1	0.5	0.5714285714	0.4285714286	0.4285714286	177	579	967	601	327	271
2	3	2	1	2	1	1	1	0.75	0.375	0.375	1959	2095	213	241	1039	693
2	3	2	2	3	1	1	1	0.25	0.375	0.375	315	841	501	389	2235	1863
2	3	1	2	2	1	1	1	0.2857142857	0.5714285714	0.4285714286	213	97	565	1047	279	429
2	3	2	2	1	1	1	0.5	0.5	0.6666666667	0.3333333333	319	263	403	169	123	89
2	3	2	0	3	0.5	0	1	0.2857142857	0	0.5714285714	27	27	27	37	37	37
2	3	2	2	1	1	1	1	0.4285714286	0.2857142857	0.5714285714	393	785	483	509	445	223
2	3	3	2	2	1	1	1	0.4285714286	0.5714285714	0.4285714286	457	449	465	677	417	743
2	3	2	2	2	0.5	1	1	0.2857142857	0.4285714286	0.4285714286	241	163	473	675	287	335
2	3	2	2	3	0.5	1	1	0.25	0.375	0.375	105	149	155	685	267	709
2	3	1	2	1	1	1	0.5	0.4285714286	0.7142857143	0.2857142857	151	111	925	349	67	95
2	3	3	2	2	1	1	1	0.2857142857	0.5714285714	0.4285714286	431	207	717	1361	245	663
2	3	2	3	2	1	1	1	0.375	0.25	0.375	325	457	403	365	251	347
2	3	3	1	2	1	1	1	0.375	0.25	0.375	563	859	129	81	535	281
2	3	2	2	1	1	1	1	0.5	0.5	0.375	647	1101	1031	929	545	651
2	3	2	2	2	0.5	1	1	0.25	0.375	0.375	107	139	263	787	663	4399
2	3	1	1	2	1	0.5	1	0.375	0.125	0.75	111	169	67	95	1895	667
2	3	1	2	1	1	1	1	0.4285714286	0.5714285714	0.4285714286	159	145	241	225	145	203
2	3	2	3	2	1	1	0.5	0.375	0.5	0.25	909	585	1449	377	419	235
2	3	1	2	2	1	1	1	0.5	0.375	0.5	277	307	417	321	839	427
2	3	1	1	2	0.5	1	1	0.125	0.5	0.625	21	85	29	293	1037	1493
2	3	3	1	2	1	1	1	0.2857142857	0.4285714286	0.2857142857	353	289	145	203	345	181
2	3	2	2	2	1	1	1	0.4285714286	0.4285714286	0.5714285714	445	505	373	1049	1001	1395
2	3	3	1	2	1	0.5	1	0.5	0.25	0.625	147	249	95	149	1277	287
